experiment,model,year,region,pr
SSP1-2.6,hadgem3_gc31_ll,2082,Vitebsk,233.89347606434464
SSP1-2.6,hadgem3_gc31_ll,2083,Brest,291.4926949399992
SSP1-2.6,hadgem3_gc31_ll,2083,Gomel,331.25064313404107
SSP1-2.6,hadgem3_gc31_ll,2083,Grodno,272.77160669415076
SSP1-2.6,hadgem3_gc31_ll,2083,Minsk,278.13982295505105
SSP1-2.6,hadgem3_gc31_ll,2083,Mogilev,303.9664062660723
SSP1-2.6,hadgem3_gc31_ll,2083,Vitebsk,259.00200569260517
SSP1-2.6,hadgem3_gc31_ll,2084,Brest,270.8755089156895
SSP1-2.6,hadgem3_gc31_ll,2084,Gomel,276.600344143983
SSP1-2.6,hadgem3_gc31_ll,2084,Grodno,275.8259596032895
SSP1-2.6,hadgem3_gc31_ll,2084,Minsk,251.06698425331084
SSP1-2.6,hadgem3_gc31_ll,2084,Mogilev,264.42430374545523
SSP1-2.6,hadgem3_gc31_ll,2084,Vitebsk,233.55667028934516
SSP1-2.6,hadgem3_gc31_ll,2085,Brest,285.86814984139374
SSP1-2.6,hadgem3_gc31_ll,2085,Gomel,291.7605321162845
SSP1-2.6,hadgem3_gc31_ll,2085,Grodno,307.549977924296
SSP1-2.6,hadgem3_gc31_ll,2085,Minsk,301.1307662744267
SSP1-2.6,hadgem3_gc31_ll,2085,Mogilev,306.6949381539432
SSP1-2.6,hadgem3_gc31_ll,2085,Vitebsk,322.2666705655446
SSP1-2.6,hadgem3_gc31_ll,2086,Brest,411.11973628151384
SSP1-2.6,hadgem3_gc31_ll,2086,Gomel,386.9120750809257
SSP1-2.6,hadgem3_gc31_ll,2086,Grodno,426.60558447926564
SSP1-2.6,hadgem3_gc31_ll,2086,Minsk,401.2851924725864
SSP1-2.6,hadgem3_gc31_ll,2086,Mogilev,381.66023951448193
SSP1-2.6,hadgem3_gc31_ll,2086,Vitebsk,374.68968846001485
SSP1-2.6,hadgem3_gc31_ll,2087,Brest,263.7353414823851
SSP1-2.6,hadgem3_gc31_ll,2087,Gomel,319.00704339365404
SSP1-2.6,hadgem3_gc31_ll,2087,Grodno,312.912426846357
SSP1-2.6,hadgem3_gc31_ll,2087,Minsk,315.031322883582
SSP1-2.6,hadgem3_gc31_ll,2087,Mogilev,361.641740368048
SSP1-2.6,hadgem3_gc31_ll,2087,Vitebsk,355.7211572662733
SSP1-2.6,hadgem3_gc31_ll,2088,Brest,311.0466964541863
SSP1-2.6,hadgem3_gc31_ll,2088,Gomel,357.3497592606134
SSP1-2.6,hadgem3_gc31_ll,2088,Grodno,262.3188228817763
SSP1-2.6,hadgem3_gc31_ll,2088,Minsk,286.58888053930497
SSP1-2.6,hadgem3_gc31_ll,2088,Mogilev,323.27780812119255
SSP1-2.6,hadgem3_gc31_ll,2088,Vitebsk,260.99810056914345
SSP1-2.6,hadgem3_gc31_ll,2089,Brest,353.8298475407924
SSP1-2.6,hadgem3_gc31_ll,2089,Gomel,308.96358535039565
SSP1-2.6,hadgem3_gc31_ll,2089,Grodno,355.29198552954114
SSP1-2.6,hadgem3_gc31_ll,2089,Minsk,304.065740079079
SSP1-2.6,hadgem3_gc31_ll,2089,Mogilev,311.16852975559664
SSP1-2.6,hadgem3_gc31_ll,2089,Vitebsk,325.5136299976061
SSP1-2.6,hadgem3_gc31_ll,2090,Brest,302.0168439509883
SSP1-2.6,hadgem3_gc31_ll,2090,Gomel,297.3315385092305
SSP1-2.6,hadgem3_gc31_ll,2090,Grodno,316.63822420316495
SSP1-2.6,hadgem3_gc31_ll,2090,Minsk,314.19440362523073
SSP1-2.6,hadgem3_gc31_ll,2090,Mogilev,334.49056507859524
SSP1-2.6,hadgem3_gc31_ll,2090,Vitebsk,322.208666497374
SSP1-2.6,hadgem3_gc31_ll,2091,Brest,242.69193355935136
SSP1-2.6,hadgem3_gc31_ll,2091,Gomel,286.5332918193831
SSP1-2.6,hadgem3_gc31_ll,2091,Grodno,246.348571797548
SSP1-2.6,hadgem3_gc31_ll,2091,Minsk,266.8265162276213
SSP1-2.6,hadgem3_gc31_ll,2091,Mogilev,291.8979658523355
SSP1-2.6,hadgem3_gc31_ll,2091,Vitebsk,287.6891962420477
SSP1-2.6,hadgem3_gc31_ll,2092,Brest,336.00515231016595
SSP1-2.6,hadgem3_gc31_ll,2092,Gomel,325.85242925707286
SSP1-2.6,hadgem3_gc31_ll,2092,Grodno,349.82948319998917
SSP1-2.6,hadgem3_gc31_ll,2092,Minsk,350.0388768815031
SSP1-2.6,hadgem3_gc31_ll,2092,Mogilev,326.2719466972598
SSP1-2.6,hadgem3_gc31_ll,2092,Vitebsk,354.3391270976938
SSP1-2.6,hadgem3_gc31_ll,2093,Brest,348.7830054458669
SSP1-2.6,hadgem3_gc31_ll,2093,Gomel,369.1484348881584
SSP1-2.6,hadgem3_gc31_ll,2093,Grodno,345.097423807746
SSP1-2.6,hadgem3_gc31_ll,2093,Minsk,343.4528482755165
SSP1-2.6,hadgem3_gc31_ll,2093,Mogilev,375.267285919655
SSP1-2.6,hadgem3_gc31_ll,2093,Vitebsk,312.33705447598794
SSP1-2.6,hadgem3_gc31_ll,2094,Brest,325.8745203799259
SSP1-2.6,hadgem3_gc31_ll,2094,Gomel,315.89277909009405
SSP1-2.6,hadgem3_gc31_ll,2094,Grodno,364.4577441854602
SSP1-2.6,hadgem3_gc31_ll,2094,Minsk,341.944376681786
SSP1-2.6,hadgem3_gc31_ll,2094,Mogilev,342.23455596726996
SSP1-2.6,hadgem3_gc31_ll,2094,Vitebsk,353.93893224863973
SSP1-2.6,hadgem3_gc31_ll,2095,Brest,314.3080236780898
SSP1-2.6,hadgem3_gc31_ll,2095,Gomel,289.09392505165073
SSP1-2.6,hadgem3_gc31_ll,2095,Grodno,296.37351263896005
SSP1-2.6,hadgem3_gc31_ll,2095,Minsk,284.2259249974554
SSP1-2.6,hadgem3_gc31_ll,2095,Mogilev,304.7447326247638
SSP1-2.6,hadgem3_gc31_ll,2095,Vitebsk,294.70436297642146
SSP1-2.6,hadgem3_gc31_ll,2096,Brest,209.11156380356314
SSP1-2.6,hadgem3_gc31_ll,2096,Gomel,232.88717273222505
SSP1-2.6,hadgem3_gc31_ll,2096,Grodno,248.79423705273044
SSP1-2.6,hadgem3_gc31_ll,2096,Minsk,254.9514624270668
SSP1-2.6,hadgem3_gc31_ll,2096,Mogilev,261.90770959447747
SSP1-2.6,hadgem3_gc31_ll,2096,Vitebsk,252.31280365813126
SSP1-2.6,hadgem3_gc31_ll,2097,Brest,349.8508279255158
SSP1-2.6,hadgem3_gc31_ll,2097,Gomel,351.6658823286301
SSP1-2.6,hadgem3_gc31_ll,2097,Grodno,310.0644710025621
SSP1-2.6,hadgem3_gc31_ll,2097,Minsk,303.7417088169635
SSP1-2.6,hadgem3_gc31_ll,2097,Mogilev,323.8700236859069
SSP1-2.6,hadgem3_gc31_ll,2097,Vitebsk,292.9938448485418
SSP1-2.6,hadgem3_gc31_ll,2098,Brest,323.1473303723778
SSP1-2.6,hadgem3_gc31_ll,2098,Gomel,356.6685606482944
SSP1-2.6,hadgem3_gc31_ll,2098,Grodno,329.35805191359
SSP1-2.6,hadgem3_gc31_ll,2098,Minsk,352.73452915332234
SSP1-2.6,hadgem3_gc31_ll,2098,Mogilev,376.82632858464194
SSP1-2.6,hadgem3_gc31_ll,2098,Vitebsk,374.3503904276977
SSP1-2.6,hadgem3_gc31_mm,2015,Brest,310.38711808484345
SSP1-2.6,hadgem3_gc31_mm,2015,Gomel,280.51161468440426
SSP1-2.6,hadgem3_gc31_mm,2015,Grodno,325.58910190896466
SSP1-2.6,hadgem3_gc31_mm,2015,Minsk,302.45660047213926
SSP1-2.6,hadgem3_gc31_mm,2015,Mogilev,296.2945330693783
SSP1-2.6,hadgem3_gc31_mm,2015,Vitebsk,282.5507183823437
SSP1-2.6,hadgem3_gc31_mm,2016,Brest,293.8778239309724
SSP1-2.6,hadgem3_gc31_mm,2016,Gomel,296.7209586468555
SSP1-2.6,hadgem3_gc31_mm,2016,Grodno,284.9580756283634
SSP1-2.6,hadgem3_gc31_mm,2016,Minsk,276.73829793864087
SSP1-2.6,hadgem3_gc31_mm,2016,Mogilev,306.73179716188406
SSP1-2.6,hadgem3_gc31_mm,2016,Vitebsk,276.12391471391413
SSP1-2.6,hadgem3_gc31_mm,2017,Brest,175.52934875672221
SSP1-2.6,hadgem3_gc31_mm,2017,Gomel,181.65551993657328
SSP1-2.6,hadgem3_gc31_mm,2017,Grodno,188.92875526846228
SSP1-2.6,hadgem3_gc31_mm,2017,Minsk,179.87611506486627
SSP1-2.6,hadgem3_gc31_mm,2017,Mogilev,189.08201417556918
SSP1-2.6,hadgem3_gc31_mm,2017,Vitebsk,204.48511529610656
SSP1-2.6,hadgem3_gc31_mm,2018,Brest,304.73815795740495
SSP1-2.6,hadgem3_gc31_mm,2018,Gomel,328.6750241821921
SSP1-2.6,hadgem3_gc31_mm,2018,Grodno,310.95362957469143
SSP1-2.6,hadgem3_gc31_mm,2018,Minsk,324.4705122057202
SSP1-2.6,hadgem3_gc31_mm,2018,Mogilev,340.0718306252727
SSP1-2.6,hadgem3_gc31_mm,2018,Vitebsk,314.71611960411366
SSP1-2.6,hadgem3_gc31_mm,2019,Brest,251.35939058960955
SSP1-2.6,hadgem3_gc31_mm,2019,Gomel,282.9221488561445
SSP1-2.6,hadgem3_gc31_mm,2019,Grodno,271.4074906765975
SSP1-2.6,hadgem3_gc31_mm,2019,Minsk,304.5490727954347
SSP1-2.6,hadgem3_gc31_mm,2019,Mogilev,319.0393549253796
SSP1-2.6,hadgem3_gc31_mm,2019,Vitebsk,294.5102206421106
SSP1-2.6,hadgem3_gc31_mm,2020,Brest,301.4338645531172
SSP1-2.6,hadgem3_gc31_mm,2020,Gomel,300.24883043853845
SSP1-2.6,hadgem3_gc31_mm,2020,Grodno,274.7155312829176
SSP1-2.6,hadgem3_gc31_mm,2020,Minsk,276.1111683533588
SSP1-2.6,hadgem3_gc31_mm,2020,Mogilev,295.4099018303794
SSP1-2.6,hadgem3_gc31_mm,2020,Vitebsk,248.86123976573592
SSP1-2.6,hadgem3_gc31_mm,2021,Brest,249.94936133373542
SSP1-2.6,hadgem3_gc31_mm,2021,Gomel,254.69514492894132
SSP1-2.6,hadgem3_gc31_mm,2021,Grodno,261.09207620925434
SSP1-2.6,hadgem3_gc31_mm,2021,Minsk,243.8830303346095
SSP1-2.6,hadgem3_gc31_mm,2021,Mogilev,260.26803184167005
SSP1-2.6,hadgem3_gc31_mm,2021,Vitebsk,259.7840325944918
SSP1-2.6,hadgem3_gc31_mm,2022,Brest,262.55654346580945
SSP1-2.6,hadgem3_gc31_mm,2022,Gomel,279.5322015937645
SSP1-2.6,hadgem3_gc31_mm,2022,Grodno,279.89750058723814
SSP1-2.6,hadgem3_gc31_mm,2022,Minsk,273.26136411422016
SSP1-2.6,hadgem3_gc31_mm,2022,Mogilev,296.7515707652893
SSP1-2.6,hadgem3_gc31_mm,2022,Vitebsk,300.9034267714356
SSP1-2.6,hadgem3_gc31_mm,2023,Brest,216.64769568503644
SSP1-2.6,hadgem3_gc31_mm,2023,Gomel,246.1017612101971
SSP1-2.6,hadgem3_gc31_mm,2023,Grodno,244.53908086312336
SSP1-2.6,hadgem3_gc31_mm,2023,Minsk,236.62965026943354
SSP1-2.6,hadgem3_gc31_mm,2023,Mogilev,256.5041268835864
SSP1-2.6,hadgem3_gc31_mm,2023,Vitebsk,252.48220117296984
SSP1-2.6,hadgem3_gc31_mm,2024,Brest,243.1255900099543
SSP1-2.6,hadgem3_gc31_mm,2024,Gomel,228.59455940004457
SSP1-2.6,hadgem3_gc31_mm,2024,Grodno,244.21016736045283
SSP1-2.6,hadgem3_gc31_mm,2024,Minsk,234.86612644397778
SSP1-2.6,hadgem3_gc31_mm,2024,Mogilev,222.8668750221996
SSP1-2.6,hadgem3_gc31_mm,2024,Vitebsk,217.03443442200197
SSP1-2.6,hadgem3_gc31_mm,2025,Brest,255.01395794573202
SSP1-2.6,hadgem3_gc31_mm,2025,Gomel,250.58629112527072
SSP1-2.6,hadgem3_gc31_mm,2025,Grodno,270.7824913867402
SSP1-2.6,hadgem3_gc31_mm,2025,Minsk,261.05472181547293
SSP1-2.6,hadgem3_gc31_mm,2025,Mogilev,245.0753976207671
SSP1-2.6,hadgem3_gc31_mm,2025,Vitebsk,251.67768107420505
SSP1-2.6,hadgem3_gc31_mm,2026,Brest,260.45095957779387
SSP1-2.6,hadgem3_gc31_mm,2026,Gomel,287.0526504051484
SSP1-2.6,hadgem3_gc31_mm,2026,Grodno,304.77015368771436
SSP1-2.6,hadgem3_gc31_mm,2026,Minsk,295.10389579969166
SSP1-2.6,hadgem3_gc31_mm,2026,Mogilev,324.0990223057173
SSP1-2.6,hadgem3_gc31_mm,2026,Vitebsk,332.0404593003375
SSP1-2.6,hadgem3_gc31_mm,2027,Brest,374.9895460752387
SSP1-2.6,hadgem3_gc31_mm,2027,Gomel,398.7281187367813
SSP1-2.6,hadgem3_gc31_mm,2027,Grodno,372.7002154061168
SSP1-2.6,hadgem3_gc31_mm,2027,Minsk,382.0683334083941
SSP1-2.6,hadgem3_gc31_mm,2027,Mogilev,408.49559191280116
SSP1-2.6,hadgem3_gc31_mm,2027,Vitebsk,369.23541389167985
SSP1-2.6,hadgem3_gc31_mm,2028,Brest,246.5871422103827
SSP1-2.6,hadgem3_gc31_mm,2028,Gomel,273.89265399196375
SSP1-2.6,hadgem3_gc31_mm,2028,Grodno,278.74540560027697
SSP1-2.6,hadgem3_gc31_mm,2028,Minsk,273.9932481946227
SSP1-2.6,hadgem3_gc31_mm,2028,Mogilev,287.24633228491666
SSP1-2.6,hadgem3_gc31_mm,2028,Vitebsk,285.3824552377234
SSP1-2.6,hadgem3_gc31_mm,2029,Brest,289.4957179433453
SSP1-2.6,hadgem3_gc31_mm,2029,Gomel,279.7783937985199
SSP1-2.6,hadgem3_gc31_mm,2029,Grodno,294.58255219209855
SSP1-2.6,hadgem3_gc31_mm,2029,Minsk,290.99968036457983
SSP1-2.6,hadgem3_gc31_mm,2029,Mogilev,287.2875773850746
SSP1-2.6,hadgem3_gc31_mm,2029,Vitebsk,279.98168086036924
SSP1-2.6,hadgem3_gc31_mm,2030,Brest,164.6673489599487
SSP1-2.6,hadgem3_gc31_mm,2030,Gomel,208.21614560892004
SSP1-2.6,hadgem3_gc31_mm,2030,Grodno,199.79776007753614
SSP1-2.6,hadgem3_gc31_mm,2030,Minsk,204.9820516145933
SSP1-2.6,hadgem3_gc31_mm,2030,Mogilev,229.71878416513934
SSP1-2.6,hadgem3_gc31_mm,2030,Vitebsk,247.74711279531323
SSP1-2.6,hadgem3_gc31_mm,2031,Brest,172.73625006982147
SSP1-2.6,hadgem3_gc31_mm,2031,Gomel,191.64020569346047
SSP1-2.6,hadgem3_gc31_mm,2031,Grodno,202.703254613617
SSP1-2.6,hadgem3_gc31_mm,2031,Minsk,189.7771026301728
SSP1-2.6,hadgem3_gc31_mm,2031,Mogilev,233.45725069159732
SSP1-2.6,hadgem3_gc31_mm,2031,Vitebsk,229.31247418086681
SSP1-2.6,hadgem3_gc31_mm,2032,Brest,306.6872362567313
SSP1-2.6,hadgem3_gc31_mm,2032,Gomel,293.0011161993868
SSP1-2.6,hadgem3_gc31_mm,2032,Grodno,318.7326870196613
SSP1-2.6,hadgem3_gc31_mm,2032,Minsk,342.61398593192706
SSP1-2.6,hadgem3_gc31_mm,2032,Mogilev,339.4876136332699
SSP1-2.6,hadgem3_gc31_mm,2032,Vitebsk,319.13169908312375
SSP1-2.6,hadgem3_gc31_mm,2033,Brest,429.2102901418422
SSP1-2.6,hadgem3_gc31_mm,2033,Gomel,432.1347732691441
SSP1-2.6,hadgem3_gc31_mm,2033,Grodno,430.70635985920165
SSP1-2.6,hadgem3_gc31_mm,2033,Minsk,449.5631811580291
SSP1-2.6,hadgem3_gc31_mm,2033,Mogilev,423.3057904431492
SSP1-2.6,hadgem3_gc31_mm,2033,Vitebsk,391.77105688821837
SSP1-2.6,hadgem3_gc31_mm,2034,Brest,277.81971808654606
SSP1-2.6,hadgem3_gc31_mm,2034,Gomel,278.55673463393225
SSP1-2.6,hadgem3_gc31_mm,2034,Grodno,308.5603608441116
SSP1-2.6,hadgem3_gc31_mm,2034,Minsk,287.2990728950551
SSP1-2.6,hadgem3_gc31_mm,2034,Mogilev,308.28775927564396
SSP1-2.6,hadgem3_gc31_mm,2034,Vitebsk,295.6563998668278
SSP1-2.6,hadgem3_gc31_mm,2035,Brest,335.5197369782538
SSP1-2.6,hadgem3_gc31_mm,2035,Gomel,292.6961426212969
SSP1-2.6,hadgem3_gc31_mm,2035,Grodno,384.13755539110997
SSP1-2.6,hadgem3_gc31_mm,2035,Minsk,362.7495053485747
SSP1-2.6,hadgem3_gc31_mm,2035,Mogilev,329.15217131169345
SSP1-2.6,hadgem3_gc31_mm,2035,Vitebsk,387.2549568226915
SSP1-2.6,hadgem3_gc31_mm,2036,Brest,214.7829353340007
SSP1-2.6,hadgem3_gc31_mm,2036,Gomel,244.67105230616667
SSP1-2.6,hadgem3_gc31_mm,2036,Grodno,210.419472395754
SSP1-2.6,hadgem3_gc31_mm,2036,Minsk,222.49221091650807
SSP1-2.6,hadgem3_gc31_mm,2036,Mogilev,261.6842550397974
SSP1-2.6,hadgem3_gc31_mm,2036,Vitebsk,248.60361637660995
SSP1-2.6,hadgem3_gc31_mm,2037,Brest,246.97132580616062
SSP1-2.6,hadgem3_gc31_mm,2037,Gomel,227.43673568959898
SSP1-2.6,hadgem3_gc31_mm,2037,Grodno,267.25015257330716
SSP1-2.6,hadgem3_gc31_mm,2037,Minsk,301.01289555580206
SSP1-2.6,hadgem3_gc31_mm,2037,Mogilev,259.87660999450026
SSP1-2.6,hadgem3_gc31_mm,2037,Vitebsk,298.99420921358933
SSP1-2.6,hadgem3_gc31_mm,2038,Brest,257.5986726611687
SSP1-2.6,hadgem3_gc31_mm,2038,Gomel,314.81305330333237
SSP1-2.6,hadgem3_gc31_mm,2038,Grodno,273.5972281403755
SSP1-2.6,hadgem3_gc31_mm,2038,Minsk,312.0119929175035
SSP1-2.6,hadgem3_gc31_mm,2038,Mogilev,330.5503930790437
SSP1-2.6,hadgem3_gc31_mm,2038,Vitebsk,321.61431715057654
SSP1-2.6,hadgem3_gc31_mm,2039,Brest,252.3905180765139
SSP1-2.6,hadgem3_gc31_mm,2039,Gomel,251.70243485082557
SSP1-2.6,hadgem3_gc31_mm,2039,Grodno,265.8243905765358
SSP1-2.6,hadgem3_gc31_mm,2039,Minsk,243.30439112808182
SSP1-2.6,hadgem3_gc31_mm,2039,Mogilev,254.38840341728226
SSP1-2.6,hadgem3_gc31_mm,2039,Vitebsk,238.49355973718403
SSP1-2.6,hadgem3_gc31_mm,2040,Brest,210.11145951058302
SSP1-2.6,hadgem3_gc31_mm,2040,Gomel,213.44075111888316
SSP1-2.6,hadgem3_gc31_mm,2040,Grodno,224.54953581889998
SSP1-2.6,hadgem3_gc31_mm,2040,Minsk,229.625638728567
SSP1-2.6,hadgem3_gc31_mm,2040,Mogilev,240.82000036736434
SSP1-2.6,hadgem3_gc31_mm,2040,Vitebsk,260.624594681025
SSP1-2.6,hadgem3_gc31_mm,2041,Brest,379.0382650217646
SSP1-2.6,hadgem3_gc31_mm,2041,Gomel,339.5480377816894
SSP1-2.6,hadgem3_gc31_mm,2041,Grodno,405.97054134346035
SSP1-2.6,hadgem3_gc31_mm,2041,Minsk,398.5639479801427
SSP1-2.6,hadgem3_gc31_mm,2041,Mogilev,352.59888212697365
SSP1-2.6,hadgem3_gc31_mm,2041,Vitebsk,373.4300486851367
SSP1-2.6,hadgem3_gc31_mm,2042,Brest,267.7902376539056
SSP1-2.6,hadgem3_gc31_mm,2042,Gomel,318.95455594917763
SSP1-2.6,hadgem3_gc31_mm,2042,Grodno,312.15451689602247
SSP1-2.6,hadgem3_gc31_mm,2042,Minsk,311.18455802574414
SSP1-2.6,hadgem3_gc31_mm,2042,Mogilev,316.33963642939125
SSP1-2.6,hadgem3_gc31_mm,2042,Vitebsk,324.41570862281117
SSP1-2.6,hadgem3_gc31_mm,2043,Brest,247.8677386805738
SSP1-2.6,hadgem3_gc31_mm,2043,Gomel,195.15086765712712
SSP1-2.6,hadgem3_gc31_mm,2043,Grodno,243.75912177249046
SSP1-2.6,hadgem3_gc31_mm,2043,Minsk,232.69170809221868
SSP1-2.6,hadgem3_gc31_mm,2043,Mogilev,198.9082048945349
SSP1-2.6,hadgem3_gc31_mm,2043,Vitebsk,219.53950646437823
SSP1-2.6,hadgem3_gc31_mm,2044,Brest,250.9278432780437
SSP1-2.6,hadgem3_gc31_mm,2044,Gomel,265.044267633493
SSP1-2.6,hadgem3_gc31_mm,2044,Grodno,263.8767983989449
SSP1-2.6,hadgem3_gc31_mm,2044,Minsk,268.8046543462384
SSP1-2.6,hadgem3_gc31_mm,2044,Mogilev,291.9188767555629
SSP1-2.6,hadgem3_gc31_mm,2044,Vitebsk,281.514012577219
SSP1-2.6,hadgem3_gc31_mm,2045,Brest,312.56239205185796
SSP1-2.6,hadgem3_gc31_mm,2045,Gomel,381.14858575704704
SSP1-2.6,hadgem3_gc31_mm,2045,Grodno,286.52292230771
SSP1-2.6,hadgem3_gc31_mm,2045,Minsk,324.4942383225417
SSP1-2.6,hadgem3_gc31_mm,2045,Mogilev,400.9402699527461
SSP1-2.6,hadgem3_gc31_mm,2045,Vitebsk,344.8209777254792
SSP1-2.6,hadgem3_gc31_mm,2046,Brest,327.5502914627529
SSP1-2.6,hadgem3_gc31_mm,2046,Gomel,407.59505269631245
SSP1-2.6,hadgem3_gc31_mm,2046,Grodno,375.54847205575885
SSP1-2.6,hadgem3_gc31_mm,2046,Minsk,374.43606805032255
SSP1-2.6,hadgem3_gc31_mm,2046,Mogilev,417.9141634557447
SSP1-2.6,hadgem3_gc31_mm,2046,Vitebsk,387.83307406760946
SSP1-2.6,hadgem3_gc31_mm,2047,Brest,252.02275360034827
SSP1-2.6,hadgem3_gc31_mm,2047,Gomel,240.91191967604675
SSP1-2.6,hadgem3_gc31_mm,2047,Grodno,297.5495911037501
SSP1-2.6,hadgem3_gc31_mm,2047,Minsk,266.9546856069968
SSP1-2.6,hadgem3_gc31_mm,2047,Mogilev,259.02999030259093
SSP1-2.6,hadgem3_gc31_mm,2047,Vitebsk,270.7677636988656
SSP1-2.6,hadgem3_gc31_mm,2048,Brest,306.65075826586656
SSP1-2.6,hadgem3_gc31_mm,2048,Gomel,323.541603402973
SSP1-2.6,hadgem3_gc31_mm,2048,Grodno,317.64014246831476
SSP1-2.6,hadgem3_gc31_mm,2048,Minsk,302.5259845339302
SSP1-2.6,hadgem3_gc31_mm,2048,Mogilev,333.7944232340799
SSP1-2.6,hadgem3_gc31_mm,2048,Vitebsk,303.83184225822254
SSP1-2.6,hadgem3_gc31_mm,2049,Brest,245.38525615570322
SSP1-2.6,hadgem3_gc31_mm,2049,Gomel,272.96747196759316
SSP1-2.6,hadgem3_gc31_mm,2049,Grodno,270.3382202536554
SSP1-2.6,hadgem3_gc31_mm,2049,Minsk,262.02869725940616
SSP1-2.6,hadgem3_gc31_mm,2049,Mogilev,276.7941283310693
SSP1-2.6,hadgem3_gc31_mm,2049,Vitebsk,266.6380507127539
SSP1-2.6,hadgem3_gc31_mm,2050,Brest,297.0377154246626
SSP1-2.6,hadgem3_gc31_mm,2050,Gomel,285.1179903929644
SSP1-2.6,hadgem3_gc31_mm,2050,Grodno,359.60708042421845
SSP1-2.6,hadgem3_gc31_mm,2050,Minsk,321.31067276773024
SSP1-2.6,hadgem3_gc31_mm,2050,Mogilev,326.4310282402558
SSP1-2.6,hadgem3_gc31_mm,2050,Vitebsk,342.5148443851499
SSP1-2.6,hadgem3_gc31_mm,2051,Brest,327.9575254639115
SSP1-2.6,hadgem3_gc31_mm,2051,Gomel,328.2559005670016
SSP1-2.6,hadgem3_gc31_mm,2051,Grodno,338.5891992527014
SSP1-2.6,hadgem3_gc31_mm,2051,Minsk,312.2532327911662
SSP1-2.6,hadgem3_gc31_mm,2051,Mogilev,316.87305389832295
SSP1-2.6,hadgem3_gc31_mm,2051,Vitebsk,295.34140794675454
SSP1-2.6,hadgem3_gc31_mm,2052,Brest,242.9363144029584
SSP1-2.6,hadgem3_gc31_mm,2052,Gomel,249.38470426339651
SSP1-2.6,hadgem3_gc31_mm,2052,Grodno,239.89306724542473
SSP1-2.6,hadgem3_gc31_mm,2052,Minsk,252.7594025526858
SSP1-2.6,hadgem3_gc31_mm,2052,Mogilev,272.1086914874702
SSP1-2.6,hadgem3_gc31_mm,2052,Vitebsk,255.5935754654458
SSP1-2.6,hadgem3_gc31_mm,2053,Brest,296.54800879498356
SSP1-2.6,hadgem3_gc31_mm,2053,Gomel,382.39534852077355
SSP1-2.6,hadgem3_gc31_mm,2053,Grodno,303.0331256535819
SSP1-2.6,hadgem3_gc31_mm,2053,Minsk,319.8791830282527
SSP1-2.6,hadgem3_gc31_mm,2053,Mogilev,387.0479673890326
SSP1-2.6,hadgem3_gc31_mm,2053,Vitebsk,324.32476843207917
SSP1-2.6,hadgem3_gc31_mm,2054,Brest,295.95124226934155
SSP1-2.6,hadgem3_gc31_mm,2054,Gomel,312.9366538550724
SSP1-2.6,hadgem3_gc31_mm,2054,Grodno,307.1346677170739
SSP1-2.6,hadgem3_gc31_mm,2054,Minsk,337.6301500578186
SSP1-2.6,hadgem3_gc31_mm,2054,Mogilev,341.2908165819511
SSP1-2.6,hadgem3_gc31_mm,2054,Vitebsk,325.4060532585937
SSP1-2.6,hadgem3_gc31_mm,2055,Brest,301.52014695820515
SSP1-2.6,hadgem3_gc31_mm,2055,Gomel,307.7869062929603
SSP1-2.6,hadgem3_gc31_mm,2055,Grodno,334.5865954559612
SSP1-2.6,hadgem3_gc31_mm,2055,Minsk,321.5325309018639
SSP1-2.6,hadgem3_gc31_mm,2055,Mogilev,323.75889968284883
SSP1-2.6,hadgem3_gc31_mm,2055,Vitebsk,324.05206738605864
SSP1-2.6,hadgem3_gc31_mm,2056,Brest,256.9426930082036
SSP1-2.6,hadgem3_gc31_mm,2056,Gomel,286.46788117972125
SSP1-2.6,hadgem3_gc31_mm,2056,Grodno,283.1164844122373
SSP1-2.6,hadgem3_gc31_mm,2056,Minsk,303.00091052999625
SSP1-2.6,hadgem3_gc31_mm,2056,Mogilev,309.3578711098978
SSP1-2.6,hadgem3_gc31_mm,2056,Vitebsk,346.03108436966625
SSP1-2.6,hadgem3_gc31_mm,2057,Brest,286.56078093788517
SSP1-2.6,hadgem3_gc31_mm,2057,Gomel,252.6318557622952
SSP1-2.6,hadgem3_gc31_mm,2057,Grodno,287.24088709755557
SSP1-2.6,hadgem3_gc31_mm,2057,Minsk,271.710604422602
SSP1-2.6,hadgem3_gc31_mm,2057,Mogilev,258.0598930219955
SSP1-2.6,hadgem3_gc31_mm,2057,Vitebsk,268.12221022145246
SSP1-2.6,hadgem3_gc31_mm,2058,Brest,302.80099969927073
SSP1-2.6,hadgem3_gc31_mm,2058,Gomel,321.6646740558211
SSP1-2.6,hadgem3_gc31_mm,2058,Grodno,313.4222846231778
SSP1-2.6,hadgem3_gc31_mm,2058,Minsk,318.59586966810207
SSP1-2.6,hadgem3_gc31_mm,2058,Mogilev,332.4020948982885
SSP1-2.6,hadgem3_gc31_mm,2058,Vitebsk,319.8318851589337
SSP1-2.6,hadgem3_gc31_mm,2059,Brest,342.1747674921507
SSP1-2.6,hadgem3_gc31_mm,2059,Gomel,330.9746315373647
SSP1-2.6,hadgem3_gc31_mm,2059,Grodno,340.25271603447743
SSP1-2.6,hadgem3_gc31_mm,2059,Minsk,336.1491602849566
