experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Minsk,1938,2.648,8.216,5.870,6.655
Historical,Minsk,1939,2.862,7.290,5.153,5.425
Historical,Minsk,1940,1.668,8.233,5.123,5.587
Historical,Minsk,1941,1.559,8.238,4.840,6.018
Historical,Minsk,1942,2.190,8.254,5.305,5.718
Historical,Minsk,1943,2.599,7.599,5.857,5.778
Historical,Minsk,1944,2.934,7.376,4.757,5.601
Historical,Minsk,1945,2.982,7.286,4.986,5.635
Historical,Minsk,1946,2.581,8.500,5.299,5.427
Historical,Minsk,1947,2.751,8.250,4.747,4.892
Historical,Minsk,1948,1.610,6.953,4.910,4.218
Historical,Minsk,1949,2.093,8.587,5.495,6.765
Historical,Minsk,1950,2.499,7.729,5.303,4.869
Historical,Minsk,1951,2.278,7.680,4.447,5.340
Historical,Minsk,1952,2.735,8.001,4.802,5.084
Historical,Minsk,1953,2.353,8.180,5.115,5.311
Historical,Minsk,1954,2.257,7.709,5.455,5.315
Historical,Minsk,1955,2.089,6.959,5.109,4.468
Historical,Minsk,1956,3.455,7.888,5.328,4.741
Historical,Minsk,1957,1.707,7.140,5.167,5.354
Historical,Minsk,1958,3.753,8.339,5.690,6.157
Historical,Minsk,1959,3.059,7.428,6.142,5.457
Historical,Minsk,1960,2.381,8.294,5.316,4.629
Historical,Minsk,1961,2.965,7.646,5.115,5.228
Historical,Minsk,1962,3.031,8.071,4.694,5.889
Historical,Minsk,1963,3.551,7.763,6.441,6.436
Historical,Minsk,1964,3.805,7.849,5.725,5.874
Historical,Minsk,1965,1.542,7.779,5.307,4.879
Historical,Minsk,1966,2.495,7.865,5.166,6.397
Historical,Minsk,1967,2.210,7.936,4.654,5.675
Historical,Minsk,1968,1.758,9.248,5.192,5.479
Historical,Minsk,1969,1.812,7.956,4.655,6.418
Historical,Minsk,1970,1.788,7.728,5.415,5.582
Historical,Minsk,1971,1.898,8.148,5.915,6.185
Historical,Minsk,1972,2.870,7.600,5.451,6.139
Historical,Minsk,1973,3.676,7.123,5.888,6.098
Historical,Minsk,1974,2.878,6.832,5.058,5.470
Historical,Minsk,1975,1.395,8.052,5.172,6.418
Historical,Minsk,1976,2.608,7.282,5.300,5.122
Historical,Minsk,1977,2.400,7.793,5.003,4.557
Historical,Minsk,1978,2.477,7.602,5.254,5.964
Historical,Minsk,1979,2.979,8.427,5.497,6.357
Historical,Minsk,1980,2.350,7.098,5.162,4.952
Historical,Minsk,1981,3.471,8.006,5.823,5.981
Historical,Minsk,1982,1.000,6.931,5.579,5.721
Historical,Minsk,1983,2.576,7.883,5.664,5.961
Historical,Minsk,1984,2.255,8.126,5.063,5.922
Historical,Minsk,1985,2.386,8.246,5.278,6.103
Historical,Minsk,1986,2.603,8.023,6.009,6.078
Historical,Minsk,1987,2.272,7.563,5.917,5.824
Historical,Minsk,1988,3.569,8.072,5.806,6.865
Historical,Minsk,1989,2.760,8.735,5.137,6.408
Historical,Minsk,1990,2.752,8.663,6.788,7.195
Historical,Minsk,1991,2.983,8.994,6.714,6.575
Historical,Minsk,1992,2.095,8.350,5.417,6.536
Historical,Minsk,1993,2.917,8.280,5.596,6.950
Historical,Minsk,1994,2.820,8.340,6.066,6.281
Historical,Minsk,1995,1.580,8.749,5.843,7.392
Historical,Minsk,1996,3.960,8.236,5.765,5.658
Historical,Minsk,1997,4.047,7.876,6.805,6.266
Historical,Minsk,1998,2.538,8.685,5.721,6.850
Historical,Minsk,1999,3.803,8.481,6.116,7.333
Historical,Minsk,2000,3.463,8.987,6.809,7.366
Historical,Minsk,2001,4.039,8.550,6.637,6.282
Historical,Minsk,2002,2.785,9.250,6.766,8.430
Historical,Minsk,2003,4.040,9.099,6.039,7.030
Historical,Minsk,2004,3.042,8.771,6.853,7.824
Historical,Minsk,2005,4.416,9.772,6.690,8.153
Historical,Minsk,2006,3.701,9.065,7.083,7.478
Historical,Minsk,2007,3.793,8.468,6.840,7.492
Historical,Minsk,2008,5.354,8.998,7.385,7.498
Historical,Minsk,2009,3.511,9.176,6.244,6.788
Historical,Minsk,2010,4.657,9.477,6.800,7.261
Historical,Minsk,2011,4.063,9.321,6.296,6.591
Historical,Minsk,2012,3.836,9.864,6.413,7.321
Historical,Minsk,2013,4.586,9.369,6.161,7.170
Historical,Minsk,2014,4.092,9.866,6.267,6.804
Historical,Mogilev,1900,1.955,8.264,5.448,5.937
Historical,Mogilev,1901,2.134,8.179,3.828,5.203
Historical,Mogilev,1902,1.548,7.969,5.289,5.762
Historical,Mogilev,1903,1.270,7.138,4.598,5.635
Historical,Mogilev,1904,1.685,7.581,5.201,5.322
Historical,Mogilev,1905,1.976,7.810,3.991,5.345
Historical,Mogilev,1906,0.469,8.342,4.787,5.262
Historical,Mogilev,1907,1.728,8.111,4.898,5.824
Historical,Mogilev,1908,2.305,7.432,4.977,5.162
Historical,Mogilev,1909,1.164,6.922,4.369,5.486
Historical,Mogilev,1910,2.328,6.975,5.029,6.067
Historical,Mogilev,1911,1.334,7.809,4.519,4.411
Historical,Mogilev,1912,2.583,8.501,5.246,6.357
Historical,Mogilev,1913,2.036,7.419,5.119,5.601
Historical,Mogilev,1914,1.918,7.821,5.346,5.376
Historical,Mogilev,1915,2.582,7.704,5.486,6.128
Historical,Mogilev,1916,2.620,8.723,5.335,6.046
Historical,Mogilev,1917,3.052,7.490,5.277,6.353
Historical,Mogilev,1918,1.652,7.374,4.393,5.419
Historical,Mogilev,1919,2.559,8.008,5.072,5.763
Historical,Mogilev,1920,2.866,8.250,5.327,6.507
Historical,Mogilev,1921,2.596,7.837,4.558,5.476
Historical,Mogilev,1922,1.684,8.038,5.275,6.713
Historical,Mogilev,1923,2.895,8.350,5.197,5.797
Historical,Mogilev,1924,3.221,8.184,4.800,5.931
Historical,Mogilev,1925,3.100,7.388,5.548,6.242
Historical,Mogilev,1926,2.615,8.020,5.687,5.648
Historical,Mogilev,1927,1.409,8.986,5.202,6.386
Historical,Mogilev,1928,2.116,8.577,5.085,5.420
Historical,Mogilev,1929,0.743,7.589,5.613,5.600
Historical,Mogilev,1930,1.914,8.050,4.704,5.934
Historical,Mogilev,1931,2.664,6.625,4.544,5.698
Historical,Mogilev,1932,2.900,7.492,5.461,5.618
Historical,Mogilev,1933,0.457,7.198,4.613,5.066
Historical,Mogilev,1934,1.314,7.381,5.221,5.417
Historical,Mogilev,1935,2.278,8.176,4.774,5.136
