experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Minsk,1978,19.383,113.734,66.325,102.430
Historical,Minsk,1979,29.905,117.586,61.504,99.976
Historical,Minsk,1980,19.618,97.506,53.906,81.662
Historical,Minsk,1981,32.019,98.510,61.447,90.069
Historical,Minsk,1982,27.957,114.197,66.238,92.756
Historical,Minsk,1983,16.863,104.516,66.992,87.333
Historical,Minsk,1984,30.043,122.262,69.001,89.388
Historical,Minsk,1985,17.483,100.680,61.336,79.763
Historical,Minsk,1986,24.362,111.530,72.750,88.404
Historical,Minsk,1987,18.830,140.488,70.310,103.679
Historical,Minsk,1988,14.124,137.401,75.529,96.697
Historical,Minsk,1989,25.035,120.275,58.338,75.922
Historical,Minsk,1990,18.459,114.801,79.642,96.967
Historical,Minsk,1991,18.002,103.069,61.096,94.505
Historical,Minsk,1992,24.479,115.456,57.923,80.002
Historical,Minsk,1993,22.627,120.470,66.181,99.198
Historical,Minsk,1994,19.712,109.102,68.481,73.687
Historical,Minsk,1995,20.793,116.742,68.974,88.819
Historical,Minsk,1996,25.225,107.209,56.139,109.144
Historical,Minsk,1997,23.745,110.309,56.287,76.142
Historical,Minsk,1998,27.656,99.374,59.431,101.736
Historical,Minsk,1999,25.918,108.962,70.956,91.370
Historical,Minsk,2000,21.791,113.502,56.966,89.710
Historical,Minsk,2001,25.457,115.139,69.226,96.810
Historical,Minsk,2002,26.778,97.824,57.371,81.171
Historical,Minsk,2003,18.081,109.552,57.791,86.679
Historical,Minsk,2004,18.226,138.531,68.355,87.967
Historical,Minsk,2005,25.731,101.482,66.908,92.413
Historical,Minsk,2006,16.190,96.149,56.812,79.563
Historical,Minsk,2007,25.367,111.448,71.513,92.704
Historical,Minsk,2008,23.228,103.493,55.065,81.441
Historical,Minsk,2009,12.671,122.671,60.778,89.703
Historical,Minsk,2010,14.674,112.263,40.343,61.232
Historical,Minsk,2011,16.203,128.722,50.972,78.259
Historical,Minsk,2012,13.802,100.502,57.014,80.341
Historical,Minsk,2013,27.059,103.914,55.635,79.116
Historical,Minsk,2014,22.516,114.100,69.040,87.951
Historical,Mogilev,1900,23.978,132.298,79.898,79.202
Historical,Mogilev,1901,21.886,111.115,50.240,90.059
Historical,Mogilev,1902,19.732,123.643,77.263,113.471
Historical,Mogilev,1903,19.704,107.689,71.291,99.082
Historical,Mogilev,1904,20.723,137.883,60.263,106.826
Historical,Mogilev,1905,12.740,125.627,64.454,97.018
Historical,Mogilev,1906,19.142,132.748,72.511,91.019
Historical,Mogilev,1907,19.796,141.360,73.681,85.122
Historical,Mogilev,1908,26.383,111.737,59.419,106.587
Historical,Mogilev,1909,16.519,92.914,68.222,84.107
Historical,Mogilev,1910,18.447,97.420,48.529,76.356
Historical,Mogilev,1911,19.624,120.929,55.063,94.177
Historical,Mogilev,1912,18.124,128.193,65.901,82.594
Historical,Mogilev,1913,19.808,108.312,68.319,84.154
Historical,Mogilev,1914,20.581,124.194,59.581,84.553
Historical,Mogilev,1915,13.223,79.661,46.349,87.736
Historical,Mogilev,1916,20.798,100.183,65.089,87.350
Historical,Mogilev,1917,19.211,118.083,67.581,91.134
Historical,Mogilev,1918,31.714,109.447,55.243,87.780
Historical,Mogilev,1919,11.013,104.837,65.165,85.805
Historical,Mogilev,1920,17.562,126.087,60.044,85.740
Historical,Mogilev,1921,35.699,106.018,59.313,96.142
Historical,Mogilev,1922,18.925,121.067,79.085,89.286
Historical,Mogilev,1923,20.765,106.669,63.870,96.642
Historical,Mogilev,1924,24.921,99.430,51.595,97.418
Historical,Mogilev,1925,17.409,114.136,44.809,88.595
Historical,Mogilev,1926,18.802,132.614,56.836,86.743
Historical,Mogilev,1927,22.437,114.667,68.422,92.826
Historical,Mogilev,1928,20.440,132.796,65.859,94.831
Historical,Mogilev,1929,23.235,114.643,72.863,98.689
Historical,Mogilev,1930,21.057,104.713,49.975,91.572
Historical,Mogilev,1931,24.958,104.943,65.277,89.706
Historical,Mogilev,1932,32.762,113.138,66.557,104.477
Historical,Mogilev,1933,11.433,108.866,57.466,74.884
Historical,Mogilev,1934,25.685,123.040,62.903,97.660
Historical,Mogilev,1935,32.589,95.370,58.603,79.771
