experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Minsk,1928,283.948,489.548,428.913,414.934
Historical,Minsk,1929,273.205,510.091,429.423,424.574
Historical,Minsk,1930,313.798,505.868,401.006,424.812
Historical,Minsk,1931,314.967,499.219,408.110,424.002
Historical,Minsk,1932,310.272,482.835,402.805,421.333
Historical,Minsk,1933,222.469,488.587,392.835,418.381
Historical,Minsk,1934,314.353,488.022,413.608,421.731
Historical,Minsk,1935,306.414,491.586,430.529,424.593
Historical,Minsk,1936,319.202,509.703,406.981,425.931
Historical,Minsk,1937,311.275,505.498,415.325,423.701
Historical,Minsk,1938,293.345,475.179,385.208,419.773
Historical,Minsk,1939,303.581,497.543,392.307,427.693
Historical,Minsk,1940,251.580,495.906,375.162,414.479
Historical,Minsk,1941,230.659,483.552,399.465,420.209
Historical,Minsk,1942,287.783,476.336,403.309,418.983
Historical,Minsk,1943,236.106,468.551,412.103,414.248
Historical,Minsk,1944,286.106,484.866,422.655,415.774
Historical,Minsk,1945,302.079,491.663,419.889,422.443
Historical,Minsk,1946,293.631,492.777,389.128,419.120
Historical,Minsk,1947,326.201,493.652,395.024,427.006
Historical,Minsk,1948,226.499,489.147,414.002,426.452
Historical,Minsk,1949,271.027,510.405,406.599,431.390
Historical,Minsk,1950,298.546,477.700,408.009,409.228
Historical,Minsk,1951,266.308,483.982,398.279,418.427
Historical,Minsk,1952,295.433,474.151,387.781,412.151
Historical,Minsk,1953,309.142,472.229,418.289,406.986
Historical,Minsk,1954,279.662,473.088,392.155,406.611
Historical,Minsk,1955,299.599,485.120,396.090,412.902
Historical,Minsk,1956,288.350,473.095,378.771,404.026
Historical,Minsk,1957,286.622,478.757,389.877,409.410
Historical,Minsk,1958,317.773,473.082,416.248,407.193
Historical,Minsk,1959,281.597,488.373,387.653,406.998
Historical,Minsk,1960,272.235,477.034,392.777,406.478
Historical,Minsk,1961,291.076,474.594,380.007,405.008
Historical,Minsk,1962,284.776,466.128,403.333,399.003
Historical,Minsk,1963,243.405,468.970,390.281,401.510
Historical,Minsk,1964,276.329,461.048,394.452,396.116
Historical,Minsk,1965,260.652,463.040,373.904,400.684
Historical,Minsk,1966,294.665,460.840,406.992,400.036
Historical,Minsk,1967,299.230,462.577,397.121,396.559
Historical,Minsk,1968,291.736,463.685,395.317,402.842
Historical,Minsk,1969,257.576,457.237,390.637,394.757
Historical,Minsk,1970,280.326,440.964,403.872,388.626
Historical,Minsk,1971,281.744,461.538,392.750,391.900
Historical,Minsk,1972,275.199,470.997,399.163,391.997
Historical,Minsk,1973,294.739,462.304,408.258,395.831
Historical,Minsk,1974,288.720,461.237,410.175,407.762
