experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Minsk,2011,39.528,85.832,56.497,48.360
Historical,Minsk,2012,35.011,88.319,60.212,54.507
Historical,Minsk,2013,37.072,73.076,56.025,55.521
Historical,Minsk,2014,34.122,75.360,55.689,44.478
Historical,Mogilev,1900,32.128,75.528,50.806,47.575
Historical,Mogilev,1901,37.979,84.678,53.749,35.725
Historical,Mogilev,1902,27.667,78.956,56.346,53.717
Historical,Mogilev,1903,29.387,62.870,49.650,44.730
Historical,Mogilev,1904,35.106,82.386,60.762,58.949
Historical,Mogilev,1905,27.703,73.024,57.552,49.572
Historical,Mogilev,1906,30.484,68.954,54.833,48.885
Historical,Mogilev,1907,31.014,73.467,46.247,47.951
Historical,Mogilev,1908,32.570,71.092,51.578,45.630
Historical,Mogilev,1909,30.602,84.309,51.588,56.377
Historical,Mogilev,1910,35.244,68.747,47.160,46.831
Historical,Mogilev,1911,32.971,79.123,57.234,48.839
Historical,Mogilev,1912,28.448,85.894,57.555,44.889
Historical,Mogilev,1913,38.733,94.965,57.125,46.586
Historical,Mogilev,1914,29.697,86.902,59.438,46.105
Historical,Mogilev,1915,27.317,81.112,48.685,43.543
Historical,Mogilev,1916,32.290,90.169,56.450,55.144
Historical,Mogilev,1917,30.766,75.495,50.822,46.201
Historical,Mogilev,1918,36.615,76.427,47.833,53.928
Historical,Mogilev,1919,39.949,76.292,56.176,52.609
Historical,Mogilev,1920,28.918,71.581,46.070,37.811
Historical,Mogilev,1921,24.153,78.800,57.816,46.076
Historical,Mogilev,1922,30.595,79.039,49.733,48.106
Historical,Mogilev,1923,29.650,82.817,54.818,44.978
Historical,Mogilev,1924,35.368,75.815,52.356,45.910
Historical,Mogilev,1925,34.549,78.280,56.869,44.807
Historical,Mogilev,1926,27.360,69.775,51.785,45.525
Historical,Mogilev,1927,36.460,80.105,57.998,54.069
Historical,Mogilev,1928,34.085,76.707,54.568,45.660
Historical,Mogilev,1929,37.626,76.721,57.077,44.211
Historical,Mogilev,1930,32.533,66.688,48.828,48.815
Historical,Mogilev,1931,23.516,72.881,52.115,45.542
Historical,Mogilev,1932,29.999,78.189,54.391,43.654
Historical,Mogilev,1933,34.896,76.498,46.655,44.840
Historical,Mogilev,1934,32.112,76.486,53.932,44.043
Historical,Mogilev,1935,32.480,75.428,52.314,49.707
