experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Minsk,1919,177.574,342.607,281.339,277.404
Historical,Minsk,1920,216.287,353.590,281.719,284.180
Historical,Minsk,1921,206.536,353.364,278.606,292.138
Historical,Minsk,1922,185.730,346.173,277.825,285.999
Historical,Minsk,1923,206.911,340.895,291.585,286.055
Historical,Minsk,1924,138.684,342.272,277.853,289.634
Historical,Minsk,1925,193.833,342.163,267.880,288.133
Historical,Minsk,1926,156.908,338.017,287.432,283.486
Historical,Minsk,1927,206.302,345.338,281.938,285.529
Historical,Minsk,1928,198.897,334.705,294.687,281.053
Historical,Minsk,1929,195.260,343.999,291.402,284.170
Historical,Minsk,1930,204.948,339.985,269.918,285.918
Historical,Minsk,1931,208.747,342.057,283.855,284.131
Historical,Minsk,1932,205.498,333.146,278.124,282.324
Historical,Minsk,1933,129.115,340.924,272.593,281.891
Historical,Minsk,1934,209.250,341.833,281.816,285.233
Historical,Minsk,1935,220.066,343.888,288.541,283.836
Historical,Minsk,1936,208.517,347.472,277.386,289.420
Historical,Minsk,1937,199.749,345.199,275.589,284.790
Historical,Minsk,1938,184.893,326.025,272.035,274.710
Historical,Minsk,1939,186.569,335.967,273.542,283.456
Historical,Minsk,1940,165.881,337.232,266.133,282.118
Historical,Minsk,1941,142.028,342.139,277.558,283.287
Historical,Minsk,1942,196.162,332.772,276.870,282.984
Historical,Minsk,1943,144.002,320.937,278.580,277.942
Historical,Minsk,1944,197.789,333.831,291.861,282.459
Historical,Minsk,1945,200.880,333.608,284.233,285.018
Historical,Minsk,1946,175.472,339.873,282.674,281.349
Historical,Minsk,1947,199.283,337.255,266.618,290.620
Historical,Minsk,1948,145.921,348.300,285.414,286.195
Historical,Minsk,1949,169.586,345.407,282.955,290.433
Historical,Minsk,1950,203.908,331.686,283.667,275.284
Historical,Minsk,1951,167.462,340.910,273.013,284.907
Historical,Minsk,1952,208.029,327.545,269.992,275.304
Historical,Minsk,1953,196.303,321.979,288.750,272.159
Historical,Minsk,1954,192.565,332.523,279.423,273.827
Historical,Minsk,1955,202.707,328.074,278.966,280.130
Historical,Minsk,1956,173.752,323.744,260.870,268.420
Historical,Minsk,1957,191.947,331.720,262.953,276.148
Historical,Minsk,1958,206.673,334.304,289.035,272.249
Historical,Minsk,1959,183.895,331.427,274.437,278.206
Historical,Minsk,1960,179.147,327.082,269.815,271.035
Historical,Minsk,1961,180.336,326.346,270.764,272.419
Historical,Minsk,1962,172.737,319.430,282.684,268.640
Historical,Minsk,1963,142.448,331.830,271.562,272.334
Historical,Minsk,1964,161.198,326.257,272.553,267.817
Historical,Minsk,1965,152.179,315.159,256.112,266.507
Historical,Minsk,1966,207.783,310.512,276.621,262.070
Historical,Minsk,1967,209.175,319.738,264.920,264.705
Historical,Minsk,1968,178.137,332.023,279.774,270.535
Historical,Minsk,1969,158.292,316.735,273.986,264.519
Historical,Minsk,1970,175.509,306.017,282.496,256.955
Historical,Minsk,1971,189.757,325.090,281.581,264.557
Historical,Minsk,1972,172.815,315.580,265.472,262.649
Historical,Minsk,1973,197.507,321.264,277.355,268.192
Historical,Minsk,1974,189.734,331.746,287.907,274.654
Historical,Minsk,1975,166.942,322.744,264.942,265.778
Historical,Minsk,1976,210.584,328.338,271.738,265.098
Historical,Minsk,1977,179.459,311.480,282.872,254.500
Historical,Minsk,1978,201.171,308.198,270.172,264.069
Historical,Minsk,1979,182.190,313.373,287.461,262.815
Historical,Minsk,1980,194.410,310.361,281.403,260.456
Historical,Minsk,1981,197.558,313.354,272.756,265.066
Historical,Minsk,1982,204.341,308.125,275.075,257.808
