experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Minsk,1977,-9.598,-0.472,-4.181,-3.139
Historical,Minsk,1978,-6.239,-0.675,-4.130,-3.168
Historical,Minsk,1979,-6.959,-0.600,-3.904,-4.277
Historical,Minsk,1980,-7.789,-0.293,-3.829,-3.256
Historical,Minsk,1981,-7.742,-1.698,-3.950,-3.013
Historical,Minsk,1982,-6.758,-0.253,-4.930,-2.837
Historical,Minsk,1983,-8.348,-2.013,-4.252,-4.811
Historical,Minsk,1984,-8.284,0.184,-3.189,-2.685
Historical,Minsk,1985,-6.312,-0.071,-3.500,-3.661
Historical,Minsk,1986,-7.513,-1.252,-3.896,-3.815
Historical,Minsk,1987,-7.662,-1.049,-2.888,-3.060
Historical,Minsk,1988,-6.775,-0.461,-2.839,-2.365
Historical,Minsk,1989,-5.643,0.491,-2.315,-1.254
Historical,Minsk,1990,-7.036,0.294,-3.819,-2.003
Historical,Minsk,1991,-7.835,-1.019,-3.107,-3.017
Historical,Minsk,1992,-7.465,0.040,-3.018,-2.892
Historical,Minsk,1993,-7.193,0.485,-2.897,-2.437
Historical,Minsk,1994,-7.098,0.566,-2.769,-1.807
Historical,Minsk,1995,-5.807,-0.778,-2.618,-2.527
Historical,Minsk,1996,-7.115,-0.311,-2.729,-2.634
Historical,Minsk,1997,-8.473,0.148,-3.583,-1.963
Historical,Minsk,1998,-6.688,0.243,-2.620,-2.177
Historical,Minsk,1999,-6.528,1.131,-2.858,-2.238
Historical,Minsk,2000,-6.363,1.120,-1.964,-1.127
