experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Minsk,1914,-12.084,-2.634,-6.513,-7.027
Historical,Minsk,1915,-11.035,-1.934,-5.040,-6.047
Historical,Minsk,1916,-11.767,-2.418,-5.818,-5.035
Historical,Minsk,1917,-10.489,-4.409,-7.359,-6.649
Historical,Minsk,1918,-11.463,-1.603,-6.212,-4.102
Historical,Minsk,1919,-10.625,-3.062,-6.542,-7.525
Historical,Minsk,1920,-10.888,-3.749,-5.841,-5.663
Historical,Minsk,1921,-9.872,-0.777,-4.825,-4.942
Historical,Minsk,1922,-10.945,-2.635,-5.882,-6.583
Historical,Minsk,1923,-13.024,-2.011,-5.826,-7.392
Historical,Minsk,1924,-9.839,-1.630,-5.577,-3.857
Historical,Minsk,1925,-9.809,-2.304,-5.603,-3.920
Historical,Minsk,1926,-10.525,-0.905,-4.477,-5.048
Historical,Minsk,1927,-9.241,-1.004,-5.132,-4.635
Historical,Minsk,1928,-11.265,-2.284,-5.479,-4.956
Historical,Minsk,1929,-10.483,-1.266,-7.197,-6.003
Historical,Minsk,1930,-12.390,-2.092,-6.684,-5.662
Historical,Minsk,1931,-9.419,-0.565,-6.528,-5.172
Historical,Minsk,1932,-11.035,-2.455,-6.444,-5.797
Historical,Minsk,1933,-11.279,-2.138,-6.285,-7.288
Historical,Minsk,1934,-10.396,-2.827,-5.448,-6.080
Historical,Minsk,1935,-9.770,-3.112,-6.287,-4.895
Historical,Minsk,1936,-7.988,-0.733,-4.911,-3.372
Historical,Minsk,1937,-9.213,-2.768,-6.129,-4.220
Historical,Minsk,1938,-10.595,-3.913,-6.242,-4.624
Historical,Minsk,1939,-10.411,-2.575,-5.614,-4.953
Historical,Minsk,1940,-11.446,-2.328,-5.343,-4.052
Historical,Minsk,1941,-10.216,-1.961,-6.109,-5.365
Historical,Minsk,1942,-11.282,-1.699,-6.708,-5.749
Historical,Minsk,1943,-10.810,-2.741,-5.843,-4.890
Historical,Minsk,1944,-10.529,-2.393,-6.150,-4.923
Historical,Minsk,1945,-10.542,-1.292,-5.741,-4.986
