experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Mogilev,1906,9.696,16.098,12.848,13.174
Historical,Mogilev,1907,8.628,15.650,12.659,14.153
Historical,Mogilev,1908,8.805,15.821,13.015,13.769
Historical,Mogilev,1909,10.171,15.224,12.571,13.412
Historical,Mogilev,1910,10.505,15.085,12.888,13.913
Historical,Mogilev,1911,9.059,15.383,13.082,12.881
Historical,Mogilev,1912,9.345,16.184,13.029,13.385
Historical,Mogilev,1913,8.145,15.288,12.044,13.286
Historical,Mogilev,1914,9.793,15.115,12.412,13.310
Historical,Mogilev,1915,9.574,16.988,12.622,13.761
Historical,Mogilev,1916,9.339,16.848,12.019,12.871
Historical,Mogilev,1917,8.099,15.903,12.400,13.435
Historical,Mogilev,1918,9.480,15.813,11.774,11.772
Historical,Mogilev,1919,9.608,15.331,12.083,12.802
Historical,Mogilev,1920,9.894,16.153,11.794,13.708
Historical,Mogilev,1921,10.536,15.367,12.331,12.548
Historical,Mogilev,1922,9.700,16.538,12.983,14.484
Historical,Mogilev,1923,10.410,14.968,12.621,13.194
Historical,Mogilev,1924,9.444,15.461,12.158,12.565
Historical,Mogilev,1925,9.912,14.937,12.710,12.861
Historical,Mogilev,1926,9.790,16.990,12.675,13.753
Historical,Mogilev,1927,9.485,17.051,13.415,14.221
Historical,Mogilev,1928,9.126,14.571,12.115,12.574
Historical,Mogilev,1929,9.701,15.465,12.359,12.429
Historical,Mogilev,1930,9.467,16.479,13.628,13.457
Historical,Mogilev,1931,10.477,14.777,11.866,12.544
Historical,Mogilev,1932,9.324,16.010,13.505,13.164
Historical,Mogilev,1933,9.975,16.212,12.667,13.274
Historical,Mogilev,1934,8.421,16.562,12.699,13.800
Historical,Mogilev,1935,9.628,15.089,12.211,12.492
