experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Minsk,1939,18.895,68.280,42.520,27.654
Historical,Minsk,1940,24.673,62.852,46.391,32.392
Historical,Minsk,1941,27.665,67.028,45.568,30.516
Historical,Minsk,1942,19.694,61.650,38.240,30.127
Historical,Minsk,1943,23.273,71.233,39.284,40.919
Historical,Minsk,1944,27.632,68.848,44.591,37.617
Historical,Minsk,1945,27.208,62.102,38.315,30.720
Historical,Minsk,1946,32.987,64.931,46.086,35.614
Historical,Minsk,1947,24.448,75.985,45.139,33.385
Historical,Minsk,1948,33.085,68.417,42.538,38.675
Historical,Minsk,1949,31.667,64.152,48.033,32.917
Historical,Minsk,1950,26.368,64.111,47.708,34.267
Historical,Minsk,1951,16.527,63.445,38.021,34.109
Historical,Minsk,1952,22.702,68.898,41.722,34.932
Historical,Minsk,1953,21.165,61.578,50.924,36.207
Historical,Minsk,1954,19.835,68.896,43.180,37.931
Historical,Minsk,1955,31.151,62.822,38.922,30.787
Historical,Minsk,1956,24.595,63.607,44.103,35.216
Historical,Minsk,1957,20.833,71.612,43.702,42.544
Historical,Minsk,1958,26.741,60.261,42.992,35.762
Historical,Minsk,1959,19.799,68.690,47.127,37.947
Historical,Minsk,1960,25.264,64.211,45.291,27.310
Historical,Minsk,1961,28.863,63.584,43.523,29.274
Historical,Minsk,1962,25.218,64.894,46.858,37.312
Historical,Minsk,1963,23.422,64.324,40.361,32.016
Historical,Minsk,1964,30.107,69.556,42.680,40.028
Historical,Minsk,1965,23.175,62.097,46.635,35.042
Historical,Minsk,1966,26.245,64.041,41.929,36.721
Historical,Minsk,1967,29.313,69.103,49.899,32.978
Historical,Minsk,1968,30.114,65.376,42.001,33.300
Historical,Minsk,1969,27.140,67.057,46.130,32.368
Historical,Minsk,1970,23.932,55.580,39.491,25.182
Historical,Minsk,1971,31.218,66.112,45.878,49.143
Historical,Minsk,1972,23.720,71.633,42.246,34.537
Historical,Minsk,1973,26.539,68.593,41.240,34.820
Historical,Minsk,1974,28.387,68.754,47.514,30.456
Historical,Minsk,1975,20.882,75.451,42.787,29.079
Historical,Minsk,1976,20.002,67.503,40.762,24.534
Historical,Minsk,1977,24.268,70.838,37.015,32.855
Historical,Minsk,1978,28.227,64.884,40.554,28.863
Historical,Minsk,1979,29.822,63.678,47.035,39.189
Historical,Minsk,1980,32.870,64.674,48.653,32.173
Historical,Minsk,1981,31.367,86.626,49.006,43.925
Historical,Minsk,1982,31.311,66.320,49.998,38.315
Historical,Minsk,1983,19.207,66.972,44.415,36.211
Historical,Minsk,1984,24.774,71.475,46.605,43.297
Historical,Minsk,1985,21.805,65.269,51.129,31.052
Historical,Minsk,1986,26.989,75.711,42.885,34.720
Historical,Minsk,1987,27.300,59.938,43.798,29.294
Historical,Minsk,1988,22.721,69.388,46.794,34.313
Historical,Minsk,1989,23.836,67.712,48.768,39.432
Historical,Minsk,1990,28.612,66.198,41.452,27.566
Historical,Minsk,1991,24.851,65.641,42.299,39.664
Historical,Minsk,1992,18.896,51.536,39.304,27.661
Historical,Minsk,1993,27.941,74.958,47.373,28.256
Historical,Minsk,1994,26.467,64.559,47.464,29.620
Historical,Minsk,1995,24.296,58.850,41.486,37.993
Historical,Minsk,1996,29.395,75.700,48.672,35.538
Historical,Minsk,1997,25.293,70.720,51.811,31.527
Historical,Minsk,1998,20.134,62.794,37.700,28.858
Historical,Minsk,1999,19.892,60.796,38.429,38.612
Historical,Minsk,2000,32.693,70.288,49.952,42.668
Historical,Minsk,2001,26.765,76.759,47.250,33.725
Historical,Minsk,2002,25.204,70.444,46.718,35.712
Historical,Minsk,2003,31.711,68.936,47.688,34.740
Historical,Minsk,2004,21.664,78.076,43.182,41.202
Historical,Minsk,2005,20.299,78.924,48.289,38.053
Historical,Minsk,2006,33.289,63.685,48.974,37.884
Historical,Minsk,2007,26.371,73.268,43.330,39.315
Historical,Minsk,2008,23.999,63.976,46.701,41.820
Historical,Minsk,2009,28.220,65.767,52.161,39.913
Historical,Minsk,2010,31.878,78.895,48.940,40.869
Historical,Minsk,2011,24.709,61.936,48.454,37.171
Historical,Minsk,2012,23.521,70.169,44.159,28.261
Historical,Minsk,2013,29.780,69.729,47.784,43.713
Historical,Minsk,2014,28.169,72.366,56.676,34.672
Historical,Mogilev,1900,26.700,63.272,45.802,29.612
Historical,Mogilev,1901,27.490,71.281,40.253,35.930
Historical,Mogilev,1902,26.944,70.611,47.125,39.673
Historical,Mogilev,1903,20.589,59.713,40.288,20.242
Historical,Mogilev,1904,22.811,61.451,42.394,31.176
Historical,Mogilev,1905,25.293,59.962,40.667,26.232
Historical,Mogilev,1906,21.788,58.904,44.381,32.404
