experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Grodno,1950,-8.396,1.571,-3.131,-4.102
Historical,Grodno,1951,-9.469,0.151,-3.446,-4.250
Historical,Grodno,1952,-8.924,0.985,-3.139,-4.057
Historical,Grodno,1953,-9.098,-0.009,-3.585,-3.986
Historical,Grodno,1954,-8.808,0.735,-2.851,-1.809
Historical,Grodno,1955,-8.833,0.348,-4.067,-5.166
Historical,Grodno,1956,-9.599,0.962,-6.381,-3.086
Historical,Grodno,1957,-9.135,0.403,-4.548,-3.351
Historical,Grodno,1958,-9.810,-1.117,-3.516,-3.456
Historical,Grodno,1959,-8.668,1.477,-2.762,-3.190
Historical,Grodno,1960,-6.519,-0.885,-2.972,-1.788
Historical,Grodno,1961,-11.115,0.377,-2.965,-3.403
Historical,Grodno,1962,-8.614,0.889,-2.505,-3.171
Historical,Grodno,1963,-10.134,0.986,-3.200,-3.964
Historical,Grodno,1964,-9.848,0.610,-2.844,-4.273
Historical,Grodno,1965,-11.339,0.770,-4.040,-2.290
Historical,Grodno,1966,-6.572,0.769,-4.098,-3.197
Historical,Grodno,1967,-7.413,-0.813,-4.037,-3.541
Historical,Grodno,1968,-9.189,1.012,-4.071,-2.914
Historical,Grodno,1969,-9.087,0.045,-4.221,-4.451
Historical,Grodno,1970,-10.691,0.099,-4.825,-4.710
Historical,Grodno,1971,-8.621,0.595,-3.048,-2.873
Historical,Grodno,1972,-8.501,0.527,-4.969,-2.701
Historical,Grodno,1973,-7.687,0.900,-1.612,-1.572
Historical,Grodno,1974,-10.027,-0.306,-4.293,-5.061
Historical,Grodno,1975,-6.893,-0.483,-2.651,-2.847
Historical,Grodno,1976,-9.079,0.028,-2.894,-2.138
Historical,Grodno,1977,-8.755,-0.746,-3.774,-3.084
Historical,Grodno,1978,-9.738,0.379,-3.120,-3.185
Historical,Grodno,1979,-7.551,0.459,-3.132,-3.537
Historical,Grodno,1980,-8.025,0.671,-4.345,-2.445
Historical,Grodno,1981,-10.088,-0.679,-3.286,-3.588
Historical,Grodno,1982,-7.670,0.389,-2.570,-2.428
Historical,Grodno,1983,-7.834,-0.106,-3.752,-5.136
Historical,Grodno,1984,-8.752,0.583,-3.000,-4.384
Historical,Grodno,1985,-7.167,1.807,-3.338,-3.094
Historical,Grodno,1986,-9.038,-0.023,-3.814,-4.610
Historical,Grodno,1987,-10.140,1.063,-3.530,-3.428
Historical,Grodno,1988,-7.896,1.202,-4.075,-2.385
Historical,Grodno,1989,-5.921,0.970,-1.885,-2.055
Historical,Grodno,1990,-6.719,1.551,-2.589,-1.577
Historical,Grodno,1991,-7.215,0.629,-3.328,-3.812
Historical,Grodno,1992,-10.203,0.814,-3.003,-3.027
Historical,Grodno,1993,-6.531,0.480,-3.740,-2.703
Historical,Grodno,1994,-7.356,1.666,-1.408,-1.548
Historical,Grodno,1995,-8.525,-0.117,-2.332,-2.437
Historical,Grodno,1996,-9.198,0.523,-2.703,-3.563
Historical,Grodno,1997,-9.421,1.011,-3.190,-3.023
Historical,Grodno,1998,-6.538,1.553,-1.524,-1.394
Historical,Grodno,1999,-8.370,2.028,-3.663,-0.887
Historical,Grodno,2000,-8.091,1.864,-1.353,0.018
Historical,Grodno,2001,-6.191,2.159,-0.670,-3.762
Historical,Grodno,2002,-6.853,2.029,-2.141,-3.241
Historical,Grodno,2003,-9.313,1.114,-4.024,-3.838
Historical,Grodno,2004,-9.255,2.081,-2.796,-0.944
Historical,Grodno,2005,-7.511,1.470,-1.353,-0.342
Historical,Grodno,2006,-8.423,0.867,-2.517,-1.426
Historical,Grodno,2007,-3.990,1.964,-1.333,-0.694
Historical,Grodno,2008,-6.080,0.511,-1.526,-0.628
Historical,Grodno,2009,-7.538,1.792,-1.793,-1.887
Historical,Grodno,2010,-8.396,2.263,-2.122,-3.740
Historical,Grodno,2011,-5.730,0.686,-1.408,-1.841
Historical,Grodno,2012,-7.396,0.600,-1.907,-2.469
Historical,Grodno,2013,-6.144,1.138,-1.391,-0.940
Historical,Grodno,2014,-6.508,1.713,-2.458,-1.460
Historical,Minsk,1900,-11.147,-0.321,-3.890,-3.956
Historical,Minsk,1901,-9.688,-1.813,-5.896,-4.400
Historical,Minsk,1902,-11.617,-1.091,-5.175,-5.954
Historical,Minsk,1903,-14.514,-1.991,-5.831,-4.301
Historical,Minsk,1904,-12.190,-1.439,-5.741,-6.131
Historical,Minsk,1905,-11.691,-1.118,-6.481,-5.674
Historical,Minsk,1906,-11.032,-0.882,-4.224,-5.308
Historical,Minsk,1907,-10.894,-1.477,-5.128,-5.850
Historical,Minsk,1908,-11.003,-1.238,-6.026,-4.619
Historical,Minsk,1909,-9.716,-0.983,-4.609,-3.565
Historical,Minsk,1910,-11.901,0.173,-6.232,-4.000
Historical,Minsk,1911,-7.806,0.896,-3.796,-3.306
Historical,Minsk,1912,-11.564,-0.563,-5.975,-5.673
Historical,Minsk,1913,-12.832,-1.541,-5.540,-4.058
Historical,Minsk,1914,-11.099,-1.262,-4.109,-5.120
Historical,Minsk,1915,-13.079,0.425,-3.826,-2.047
Historical,Minsk,1916,-11.902,1.057,-4.391,-2.708
Historical,Minsk,1917,-8.966,-1.051,-4.784,-4.134
Historical,Minsk,1918,-8.736,-0.129,-3.743,-4.829
Historical,Minsk,1919,-10.586,0.552,-5.232,-5.833
Historical,Minsk,1920,-10.181,-0.876,-5.702,-7.252
Historical,Minsk,1921,-7.552,0.759,-3.497,-2.638
Historical,Minsk,1922,-8.360,-1.088,-5.011,-5.116
Historical,Minsk,1923,-14.194,-1.096,-7.242,-8.212
Historical,Minsk,1924,-10.966,-0.990,-3.297,-4.456
Historical,Minsk,1925,-8.867,-0.404,-3.730,-3.822
Historical,Minsk,1926,-9.336,-0.503,-3.794,-4.411
Historical,Minsk,1927,-7.358,0.906,-3.719,-2.979
Historical,Minsk,1928,-10.278,-0.387,-4.902,-4.985
Historical,Minsk,1929,-11.798,-0.576,-5.585,-4.399
Historical,Minsk,1930,-13.294,-0.257,-3.213,-3.885
Historical,Minsk,1931,-10.506,0.088,-3.680,-2.477
Historical,Minsk,1932,-9.700,0.138,-4.482,-3.599
Historical,Minsk,1933,-9.515,-0.254,-4.624,-4.755
Historical,Minsk,1934,-8.686,-0.856,-4.590,-3.722
Historical,Minsk,1935,-11.669,-0.778,-3.251,-3.886
Historical,Minsk,1936,-7.773,0.805,-2.983,-3.354
Historical,Minsk,1937,-8.862,-0.505,-5.012,-3.918
Historical,Minsk,1938,-9.994,-0.339,-4.720,-3.528
Historical,Minsk,1939,-9.370,-1.424,-6.257,-6.248
Historical,Minsk,1940,-10.460,-0.101,-4.328,-3.646
Historical,Minsk,1941,-10.105,-0.317,-4.681,-4.199
Historical,Minsk,1942,-11.294,0.045,-5.329,-5.568
Historical,Minsk,1943,-11.314,-1.075,-5.524,-4.632
Historical,Minsk,1944,-10.942,-0.397,-5.197,-3.612
Historical,Minsk,1945,-10.088,-0.620,-5.779,-3.462
Historical,Minsk,1946,-8.031,-1.423,-4.453,-3.732
Historical,Minsk,1947,-12.963,-0.044,-2.984,-4.931
Historical,Minsk,1948,-10.100,0.276,-4.154,-4.661
Historical,Minsk,1949,-11.439,-0.610,-5.254,-5.655
Historical,Minsk,1950,-9.602,0.687,-4.445,-4.783
Historical,Minsk,1951,-11.053,-1.042,-4.653,-4.781
Historical,Minsk,1952,-10.530,0.260,-4.487,-4.954
Historical,Minsk,1953,-10.762,-0.695,-5.003,-5.043
Historical,Minsk,1954,-9.968,0.367,-3.861,-2.354
Historical,Minsk,1955,-10.170,-0.344,-5.050,-6.029
Historical,Minsk,1956,-10.354,0.908,-7.130,-3.862
Historical,Minsk,1957,-10.665,-0.403,-5.470,-4.045
Historical,Minsk,1958,-11.097,-1.751,-4.846,-4.029
Historical,Minsk,1959,-9.246,1.105,-4.008,-4.039
Historical,Minsk,1960,-7.887,-1.880,-3.732,-2.380
Historical,Minsk,1961,-11.915,-0.390,-3.502,-3.884
Historical,Minsk,1962,-9.711,0.049,-3.520,-4.022
Historical,Minsk,1963,-11.149,0.068,-4.046,-4.755
Historical,Minsk,1964,-11.091,-0.127,-3.714,-5.137
Historical,Minsk,1965,-13.505,0.232,-4.410,-2.796
Historical,Minsk,1966,-7.060,-0.361,-4.704,-3.872
Historical,Minsk,1967,-8.277,-1.674,-4.928,-4.342
Historical,Minsk,1968,-9.958,0.229,-4.301,-3.382
Historical,Minsk,1969,-10.203,-0.364,-5.645,-5.421
Historical,Minsk,1970,-11.426,-0.551,-5.712,-5.331
Historical,Minsk,1971,-10.330,0.086,-4.189,-3.311
Historical,Minsk,1972,-9.753,-0.614,-5.943,-3.627
Historical,Minsk,1973,-9.311,0.118,-2.835,-2.145
Historical,Minsk,1974,-11.620,-0.898,-5.058,-5.565
Historical,Minsk,1975,-8.329,-0.537,-3.795,-3.454
Historical,Minsk,1976,-10.791,-0.786,-4.753,-2.873
Historical,Minsk,1977,-9.076,-1.706,-4.897,-3.944
Historical,Minsk,1978,-10.197,-0.358,-3.793,-3.843
Historical,Minsk,1979,-9.226,-0.120,-4.888,-4.622
Historical,Minsk,1980,-9.548,-0.168,-5.974,-3.408
Historical,Minsk,1981,-10.671,-0.924,-4.723,-4.045
Historical,Minsk,1982,-8.640,0.077,-4.808,-3.166
Historical,Minsk,1983,-8.860,-1.029,-4.952,-6.022
Historical,Minsk,1984,-9.316,0.505,-4.069,-5.160
Historical,Minsk,1985,-8.458,1.260,-4.280,-3.838
Historical,Minsk,1986,-11.057,-0.891,-4.437,-4.892
Historical,Minsk,1987,-11.555,0.412,-4.232,-4.157
Historical,Minsk,1988,-8.155,0.649,-4.719,-2.934
Historical,Minsk,1989,-7.071,0.144,-3.273,-2.466
Historical,Minsk,1990,-7.182,0.531,-3.414,-2.020
Historical,Minsk,1991,-9.647,0.095,-4.175,-4.970
Historical,Minsk,1992,-11.142,0.234,-3.821,-3.729
Historical,Minsk,1993,-7.887,-0.088,-4.816,-3.379
Historical,Minsk,1994,-9.542,0.705,-2.009,-2.129
Historical,Minsk,1995,-10.161,-0.672,-3.102,-3.091
Historical,Minsk,1996,-8.947,-0.170,-3.424,-4.121
Historical,Minsk,1997,-10.451,0.171,-4.118,-3.598
Historical,Minsk,1998,-7.613,1.405,-2.352,-1.887
